engine_id,cycle,op1,op2,op3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
2,248,0.0048,0.0001,100.0,518.67,643.06,1599.41,1417.22,14.62,21.61,552.52,2388.08,9088.08,1.3,47.75,520.49,2388.12,8156.5,8.5015,0.03,392,2388,100.0,38.8,23.19
2,249,0.0013,-0.0004,100.0,518.67,643.79,1599.77,1419.19,14.62,21.61,551.56,2388.17,9076.61,1.3,47.66,520.7,2388.13,8153.91,8.4615,0.03,395,2388,100.0,38.88,23.2251
2,250,-0.0029,0.0004,100.0,518.67,643.15,1598.28,1415.35,14.62,21.61,553.0,2388.16,9076.4,1.3,47.79,520.37,2388.07,8153.25,8.4495,0.03,394,2388,100.0,38.71,23.1868
2,251,-0.0017,-0.0003,100.0,518.67,642.47,1598.68,1418.61,14.62,21.61,552.01,2388.16,9077.39,1.3,47.92,520.99,2388.1,8149.06,8.467,0.03,394,2388,100.0,38.54,23.2506
2,252,-0.004,0.0004,100.0,518.67,642.83,1596.89,1422.69,14.62,21.61,552.51,2388.11,9077.59,1.3,47.7,519.98,2388.14,8155.19,8.4779,0.03,394,2388,100.0,38.5,23.2033
2,253,0.0009,-0.0002,100.0,518.67,643.01,1596.43,1416.12,14.62,21.61,553.07,2388.14,9084.1,1.3,47.69,520.7,2388.12,8159.27,8.4662,0.03,394,2388,100.0,38.72,23.17
2,254,-0.0009,0.0005,100.0,518.67,643.31,1593.88,1423.55,14.62,21.61,551.99,2388.15,9084.75,1.3,47.95,520.83,2388.15,8157.22,8.4604,0.03,393,2388,100.0,38.78,23.1766
2,255,0.0012,0.0006,100.0,518.67,643.48,1598.25,1412.73,14.62,21.61,553.26,2388.15,9082.41,1.3,47.67,520.85,2388.12,8156.91,8.4829,0.03,395,2388,100.0,38.67,23.2282
2,256,-0.0044,0.0004,100.0,518.67,642.92,1598.83,1421.46,14.62,21.61,552.68,2388.12,9083.63,1.3,47.77,520.67,2388.12,8153.87,8.5297,0.03,395,2388,100.0,38.62,23.2518
2,257,0.0,-0.0002,100.0,518.67,643.06,1593.17,1426.94,14.62,21.61,552.19,2388.14,9086.82,1.3,48.02,520.95,2388.14,8158.12,8.4847,0.03,395,2388,100.0,38.64,23.2133
2,258,0.0007,-0.0,100.0,518.67,642.93,1599.77,1421.07,14.62,21.61,552.71,2388.11,9082.16,1.3,47.66,520.79,2388.18,8156.39,8.4796,0.03,394,2388,100.0,38.49,23.1194
2,259,0.0006,-0.0003,100.0,518.67,642.78,1597.65,1416.63,14.62,21.61,552.58,2388.12,9088.69,1.3,47.91,520.52,2388.13,8153.52,8.5312,0.03,395,2388,100.0,38.48,23.1053
2,260,0.0027,0.0001,100.0,518.67,642.94,1593.51,1419.41,14.62,21.61,552.02,2388.17,9078.61,1.3,47.94,520.54,2388.04,8158.73,8.4766,0.03,392,2388,100.0,38.44,23.153
2,261,-0.0009,0.0003,100.0,518.67,643.69,1594.0,1419.92,14.62,21.61,552.31,2388.09,9086.97,1.3,48.03,519.98,2388.13,8157.24,8.4775,0.03,393,2388,100.0,38.58,23.1426
2,262,0.0068,-0.0002,100.0,518.67,643.05,1588.3,1418.2,14.62,21.61,553.01,2388.14,9079.59,1.3,47.82,520.68,2388.12,8157.1,8.467,0.03,395,2388,100.0,38.4,23.1573
2,263,-0.0023,0.0001,100.0,518.67,643.16,1592.32,1422.82,14.62,21.61,552.81,2388.2,9079.99,1.3,47.91,521.04,2388.14,8159.57,8.5205,0.03,395,2388,100.0,38.81,23.1446
2,264,-0.0017,0.0005,100.0,518.67,643.47,1610.1,1424.48,14.62,21.61,552.17,2388.18,9086.82,1.3,48.07,520.47,2388.15,8154.78,8.522,0.03,395,2388,100.0,38.67,23.2342
2,265,-0.0035,0.0004,100.0,518.67,643.03,1593.48,1420.27,14.62,21.61,552.45,2388.18,9085.7,1.3,47.66,520.27,2388.12,8160.3,8.5185,0.03,395,2388,100.0,38.66,23.0402
2,266,0.002,-0.0001,100.0,518.67,643.14,1591.54,1422.54,14.62,21.61,551.84,2388.1,9083.55,1.3,47.84,520.52,2388.16,8158.06,8.461,0.03,397,2388,100.0,38.51,23.1815
2,267,-0.0,0.0003,100.0,518.67,642.96,1602.23,1422.12,14.62,21.61,552.61,2388.11,9091.67,1.3,47.8,520.2,2388.15,8161.44,8.4596,0.03,395,2388,100.0,38.49,23.1591
2,268,0.0006,-0.0,100.0,518.67,643.1,1602.53,1419.61,14.62,21.61,552.1,2388.16,9085.07,1.3,47.96,520.93,2388.15,8161.33,8.5129,0.03,395,2388,100.0,38.55,23.1937
2,269,-0.0002,-0.0002,100.0,518.67,643.11,1594.52,1419.23,14.62,21.61,551.28,2388.2,9086.7,1.3,48.09,519.74,2388.14,8159.05,8.5043,0.03,395,2388,100.0,38.71,22.9897
2,270,0.0005,-0.0002,100.0,518.67,643.12,1604.32,1424.27,14.62,21.61,551.75,2388.2,9083.41,1.3,48.04,520.35,2388.12,8158.1,8.5204,0.03,395,2388,100.0,38.59,23.1713
2,271,0.0001,0.0002,100.0,518.67,643.87,1607.43,1425.06,14.62,21.61,551.73,2388.22,9088.84,1.3,48.14,519.97,2388.21,8158.97,8.5014,0.03,395,2388,100.0,38.49,22.9721
2,272,-0.0004,0.0001,100.0,518.67,643.27,1600.02,1426.7,14.62,21.61,552.44,2388.22,9085.04,1.3,47.96,520.56,2388.2,8155.61,8.5126,0.03,395,2388,100.0,38.48,23.1781
2,273,-0.0036,-0.0003,100.0,518.67,643.71,1598.88,1418.55,14.62,21.61,552.47,2388.15,9094.09,1.3,47.88,519.72,2388.2,8163.69,8.5098,0.03,394,2388,100.0,38.53,23.1182
2,274,-0.0,0.0004,100.0,518.67,643.18,1598.98,1427.83,14.62,21.61,551.25,2388.2,9089.3,1.3,48.07,519.73,2388.18,8161.62,8.488,0.03,396,2388,100.0,38.27,23.1046
2,275,0.001,0.0001,100.0,518.67,643.67,1595.3,1421.8,14.62,21.61,551.86,2388.21,9094.94,1.3,48.02,520.0,2388.17,8157.59,8.5136,0.03,396,2388,100.0,38.67,23.198
2,276,-0.0018,0.0004,100.0,518.67,643.82,1605.46,1429.66,14.62,21.61,551.43,2388.16,9087.19,1.3,47.98,520.09,2388.17,8163.22,8.5177,0.03,396,2388,100.0,38.41,23.0895
2,277,0.0017,-0.0004,100.0,518.67,643.91,1601.47,1424.78,14.62,21.61,552.45,2388.22,9092.92,1.3,48.03,519.93,2388.17,8171.9,8.5206,0.03,395,2388,100.0,38.68,23.0609
2,278,-0.0,-0.0003,100.0,518.67,643.44,1597.61,1423.67,14.62,21.61,551.49,2388.19,9096.47,1.3,47.99,519.72,2388.24,8160.69,8.5285,0.03,396,2388,100.0,38.49,23.0702
2,279,0.0006,0.0005,100.0,518.67,643.64,1594.8,1426.95,14.62,21.61,551.16,2388.19,9096.6,1.3,48.13,519.66,2388.26,8164.77,8.5237,0.03,395,2388,100.0,38.51,23.046
2,280,-0.0061,-0.0,100.0,518.67,643.63,1594.21,1422.89,14.62,21.61,551.84,2388.24,9101.42,1.3,48.12,519.91,2388.21,8163.77,8.4889,0.03,396,2388,100.0,38.56,23.1462
2,281,-0.0009,-0.0003,100.0,518.67,643.6,1598.25,1424.36,14.62,21.61,551.44,2388.18,9089.18,1.3,48.17,519.48,2388.15,8167.57,8.5377,0.03,398,2388,100.0,38.52,23.0385
2,282,0.0012,-0.0,100.0,518.67,643.94,1598.56,1426.87,14.62,21.61,552.29,2388.23,9092.2,1.3,48.27,520.05,2388.18,8168.43,8.5149,0.03,397,2388,100.0,38.44,23.094
2,283,0.0046,0.0002,100.0,518.67,643.78,1602.03,1429.67,14.62,21.61,551.46,2388.16,9084.13,1.3,48.21,520.07,2388.2,8174.85,8.5199,0.03,398,2388,100.0,38.42,23.0358
2,284,-0.0006,0.0001,100.0,518.67,643.91,1601.35,1430.04,14.62,21.61,551.96,2388.22,9089.87,1.3,48.18,519.95,2388.21,8166.83,8.5291,0.03,395,2388,100.0,38.23,23.1196
2,285,-0.0007,0.0004,100.0,518.67,643.67,1596.84,1431.17,14.62,21.61,550.85,2388.2,9098.67,1.3,48.27,519.91,2388.22,8164.83,8.5242,0.03,396,2388,100.0,38.39,23.1155
2,286,-0.001,-0.0003,100.0,518.67,643.44,1603.63,1429.57,14.62,21.61,551.61,2388.18,9102.01,1.3,48.14,519.51,2388.22,8169.97,8.4932,0.03,395,2388,100.0,38.33,23.0169
2,287,-0.0005,0.0006,100.0,518.67,643.85,1608.5,1430.84,14.62,21.61,551.66,2388.2,9109.36,1.3,48.12,519.81,2388.21,8175.57,8.5365,0.03,398,2388,100.0,38.43,23.0848
12,1,0.0017,0.0003,100.0,518.67,642.39,1586.1,1402.11,14.62,21.61,554.1,2388.06,9052.13,1.3,47.54,520.94,2388.09,8130.76,8.4214,0.03,394,2388,100.0,38.78,23.2348
12,2,-0.0004,0.0004,100.0,518.67,642.43,1592.56,1406.54,14.62,21.61,553.17,2388.11,9042.55,1.3,47.5,521.81,2388.12,8125.37,8.4005,0.03,393,2388,100.0,38.95,23.3202
12,3,-0.0005,-0.0,100.0,518.67,642.35,1587.14,1403.33,14.62,21.61,553.6,2388.1,9033.93,1.3,47.44,521.48,2388.11,8128.94,8.4089,0.03,393,2388,100.0,38.79,23.2922
12,4,-0.002,0.0004,100.0,518.67,642.5,1594.4,1409.25,14.62,21.61,552.67,2388.11,9046.28,1.3,47.54,521.43,2388.18,8124.09,8.438,0.03,392,2388,100.0,38.84,23.4524
12,5,0.0064,-0.0002,100.0,518.67,642.81,1584.77,1410.35,14.62,21.61,553.07,2388.06,9045.8,1.3,47.68,521.47,2388.11,8126.65,8.4478,0.03,393,2388,100.0,39.04,23.3366
12,6,0.0018,-0.0002,100.0,518.67,642.64,1586.47,1409.04,14.62,21.61,553.98,2388.09,9051.29,1.3,47.56,521.61,2388.09,8132.42,8.43,0.03,393,2388,100.0,38.86,23.2776
12,7,0.0005,-0.0003,100.0,518.67,642.54,1585.61,1411.32,14.62,21.61,553.46,2388.09,9048.64,1.3,47.62,521.57,2388.1,8129.4,8.4406,0.03,392,2388,100.0,38.8,23.1772
12,8,-0.003,0.0002,100.0,518.67,642.37,1590.47,1410.7,14.62,21.61,553.08,2388.12,9049.68,1.3,47.42,521.67,2388.12,8131.46,8.4247,0.03,391,2388,100.0,38.76,23.3676
12,9,0.001,-0.0001,100.0,518.67,641.95,1585.75,1399.4,14.62,21.61,553.66,2388.06,9048.35,1.3,47.34,521.28,2388.14,8124.76,8.4223,0.03,393,2388,100.0,38.81,23.3485
12,10,-0.0007,-0.0003,100.0,518.67,642.37,1592.2,1402.29,14.62,21.61,553.36,2388.12,9048.97,1.3,47.6,521.14,2388.07,8127.45,8.4531,0.03,392,2388,100.0,38.8,23.2907
12,11,-0.001,0.0003,100.0,518.67,642.47,1592.71,1412.44,14.62,21.61,554.14,2388.16,9051.27,1.3,47.69,520.8,2388.07,8125.32,8.4125,0.03,394,2388,100.0,38.82,23.4365
12,12,-0.0026,-0.0001,100.0,518.67,643.0,1581.29,1407.38,14.62,21.61,553.55,2388.18,9045.24,1.3,47.57,521.06,2388.15,8128.57,8.4162,0.03,394,2388,100.0,38.87,23.3298
12,13,-0.0018,0.0003,100.0,518.67,643.31,1592.33,1405.14,14.62,21.61,553.8,2388.12,9046.7,1.3,47.49,521.54,2388.12,8125.86,8.4265,0.03,393,2388,100.0,38.86,23.2345
12,14,-0.0014,-0.0004,100.0,518.67,642.94,1589.91,1408.12,14.62,21.61,553.06,2388.09,9048.72,1.3,47.35,521.11,2388.11,8129.95,8.4531,0.03,393,2388,100.0,38.82,23.3559
12,15,0.0013,-0.0001,100.0,518.67,642.22,1592.95,1404.86,14.62,21.61,554.61,2388.18,9050.76,1.3,47.59,521.63,2388.1,8126.32,8.4178,0.03,393,2388,100.0,38.99,23.1797
12,16,-0.0021,0.0002,100.0,518.67,642.41,1585.13,1403.71,14.62,21.61,553.97,2388.07,9046.65,1.3,47.58,521.41,2388.15,8130.86,8.4331,0.03,394,2388,100.0,38.67,23.3922
12,17,-0.0008,-0.0004,100.0,518.67,642.62,1590.64,1409.69,14.62,21.61,553.95,2388.11,9045.23,1.3,47.49,521.49,2388.13,8125.47,8.4058,0.03,393,2388,100.0,38.94,23.3341
12,18,-0.0049,-0.0002,100.0,518.67,642.27,1588.16,1412.6,14.62,21.61,553.81,2388.13,9044.59,1.3,47.52,521.2,2388.13,8128.62,8.4239,0.03,391,2388,100.0,38.78,23.327
12,19,0.0007,0.0005,100.0,518.67,642.68,1596.79,1408.97,14.62,21.61,553.24,2388.1,9046.96,1.3,47.55,521.24,2388.14,8128.48,8.4224,0.03,393,2388,100.0,38.9,23.2769
12,20,0.0002,-0.0001,100.0,518.67,642.89,1586.86,1407.65,14.62,21.61,553.67,2388.13,9046.24,1.3,47.43,521.67,2388.08,8131.33,8.4372,0.03,394,2388,100.0,39.04,23.2657
12,21,0.0016,-0.0004,100.0,518.67,642.86,1594.72,1404.49,14.62,21.61,553.76,2388.13,9049.54,1.3,47.55,521.72,2388.07,8132.32,8.4298,0.03,392,2388,100.0,38.96,23.3372
12,22,0.0006,-0.0003,100.0,518.67,642.81,1588.36,1409.01,14.62,21.61,554.01,2388.17,9038.25,1.3,47.54,521.84,2388.09,8123.59,8.4275,0.03,391,2388,100.0,38.87,23.253
12,23,0.0012,-0.0003,100.0,518.67,642.64,1593.21,1403.92,14.62,21.61,553.35,2388.08,9045.89,1.3,47.17,521.56,2388.05,8122.02,8.4223,0.03,392,2388,100.0,39.04,23.2086
12,24,0.0016,0.0003,100.0,518.67,642.74,1588.51,1407.22,14.62,21.61,553.65,2388.09,9054.16,1.3,47.48,521.38,2388.1,8126.25,8.4551,0.03,391,2388,100.0,38.84,23.3228
12,25,-0.0017,0.0005,100.0,518.67,642.37,1589.24,1409.74,14.62,21.61,553.19,2388.14,9047.34,1.3,47.31,521.55,2388.12,8125.17,8.4276,0.03,392,2388,100.0,38.74,23.2553
12,26,0.0001,0.0002,100.0,518.67,642.76,1581.49,1410.57,14.62,21.61,553.19,2388.13,9051.64,1.3,47.59,521.54,2388.13,8122.4,8.4273,0.03,394,2388,100.0,38.84,23.3767
12,27,0.0004,0.0005,100.0,518.67,642.41,1582.28,1410.61,14.62,21.61,553.87,2388.12,9047.26,1.3,47.51,521.32,2388.1,8129.15,8.449,0.03,393,2388,100.0,39.02,23.3578
12,28,-0.0007,0.0005,100.0,518.67,642.12,1590.92,1409.23,14.62,21.61,554.27,2388.1,9056.44,1.3,47.58,521.61,2388.1,8124.24,8.4467,0.03,393,2388,100.0,38.96,23.283
12,29,0.0034,-0.0,100.0,518.67,642.79,1583.54,1409.43,14.62,21.61,553.21,2388.11,9047.45,1.3,47.6,521.29,2388.13,8125.26,8.4204,0.03,393,2388,100.0,38.63,23.2957
12,30,-0.0016,-0.0003,100.0,518.67,642.86,1594.49,1400.58,14.62,21.61,553.52,2388.15,9048.31,1.3,47.4,521.62,2388.12,8133.57,8.4577,0.03,393,2388,100.0,38.9,23.2759
12,31,-0.0004,-0.0001,100.0,518.67,642.62,1585.54,1404.71,14.62,21.61,553.64,2388.09,9043.46,1.3,47.59,521.44,2388.14,8125.29,8.4193,0.03,392,2388,100.0,38.72,23.2314
12,32,0.0015,-0.0001,100.0,518.67,642.79,1596.75,1408.2,14.62,21.61,552.8,2388.06,9048.38,1.3,47.52,521.3,2388.1,8125.44,8.4478,0.03,393,2388,100.0,38.7,23.1458
12,33,-0.0009,-0.0,100.0,518.67,642.41,1589.35,1406.3,14.62,21.61,553.1,2388.06,9044.7,1.3,47.51,521.33,2388.08,8123.56,8.4577,0.03,393,2388,100.0,38.94,23.3029
12,34,0.0015,-0.0004,100.0,518.67,642.57,1591.88,1409.24,14.62,21.61,553.1,2388.1,9036.32,1.3,47.64,521.64,2388.14,8124.01,8.4652,0.03,394,2388,100.0,38.6,23.3334
12,35,0.0021,0.0,100.0,518.67,642.79,1588.11,1407.2,14.62,21.61,553.78,2388.14,9048.56,1.3,47.46,521.68,2388.17,8131.01,8.4219,0.03,392,2388,100.0,38.79,23.2092
12,36,0.003,-0.0004,100.0,518.67,642.91,1592.47,1400.78,14.62,21.61,553.33,2388.15,9045.66,1.3,47.49,521.59,2388.16,8131.97,8.4437,0.03,392,2388,100.0,38.8,23.1813
12,37,0.0013,0.0003,100.0,518.67,642.41,1592.1,1410.24,14.62,21.61,553.22,2388.09,9042.92,1.3,47.62,521.66,2388.11,8123.24,8.461,0.03,393,2388,100.0,38.78,23.2468
12,38,-0.0001,0.0005,100.0,518.67,642.73,1595.43,1405.1,14.62,21.61,553.41,2388.09,9048.6,1.3,47.45,521.18,2388.06,8126.77,8.4427,0.03,394,2388,100.0,38.91,23.3641
12,39,-0.0002,0.0001,100.0,518.67,642.3,1590.38,1412.85,14.62,21.61,552.59,2388.1,9044.67,1.3,47.39,521.82,2388.13,8126.49,8.4596,0.03,393,2388,100.0,38.8,23.3236
12,40,-0.0014,-0.0001,100.0,518.67,642.16,1587.52,1411.14,14.62,21.61,553.14,2388.15,9043.68,1.3,47.63,521.37,2388.18,8127.63,8.4713,0.03,394,2388,100.0,38.89,23.3179
12,41,-0.0016,0.0004,100.0,518.67,642.17,1588.32,1412.07,14.62,21.61,553.12,2388.09,9044.54,1.3,47.52,521.75,2388.14,8124.92,8.4289,0.03,393,2388,100.0,38.82,23.2325
12,42,-0.0042,0.0005,100.0,518.67,642.97,1594.0,1407.56,14.62,21.61,553.09,2388.09,9044.59,1.3,47.33,521.09,2388.1,8126.9,8.4573,0.03,394,2388,100.0,38.92,23.2672
12,43,-0.0009,-0.0001,100.0,518.67,642.35,1590.12,1412.04,14.62,21.61,553.17,2388.12,9042.53,1.3,47.5,521.67,2388.16,8130.51,8.4322,0.03,393,2388,100.0,38.81,23.2876
12,44,-0.0031,-0.0,100.0,518.67,642.5,1591.36,1405.39,14.62,21.61,552.98,2388.09,9042.02,1.3,47.36,521.47,2388.08,8130.19,8.4792,0.03,392,2388,100.0,38.98,23.2084
12,45,-0.0018,0.0001,100.0,518.67,642.76,1598.73,1409.85,14.62,21.61,553.38,2388.13,9052.92,1.3,47.64,521.07,2388.13,8124.06,8.4452,0.03,395,2388,100.0,38.84,23.2244
12,46,-0.0003,-0.0003,100.0,518.67,642.39,1595.76,1407.58,14.62,21.61,553.34,2388.14,9047.42,1.3,47.52,521.51,2388.14,8129.9,8.4562,0.03,392,2388,100.0,38.96,23.2746
12,47,0.001,-0.0004,100.0,518.67,642.27,1588.92,1406.25,14.62,21.61,553.29,2388.12,9046.58,1.3,47.4,521.62,2388.11,8127.5,8.4674,0.03,392,2388,100.0,38.7,23.2926
12,48,0.0001,-0.0,100.0,518.67,642.47,1588.91,1412.42,14.62,21.61,553.53,2388.13,9041.32,1.3,47.59,522.13,2388.13,8120.26,8.4539,0.03,393,2388,100.0,38.79,23.3173
12,49,0.0013,0.0003,100.0,518.67,642.84,1587.07,1400.39,14.62,21.61,553.4,2388.14,9044.57,1.3,47.51,521.8,2388.16,8125.06,8.453,0.03,394,2388,100.0,38.78,23.3632
12,50,0.0009,0.0004,100.0,518.67,642.19,1591.98,1409.02,14.62,21.61,554.09,2388.15,9045.83,1.3,47.45,521.52,2388.14,8121.78,8.4323,0.03,391,2388,100.0,39.0,23.3382
12,51,-0.0025,0.0004,100.0,518.67,643.1,1587.83,1413.22,14.62,21.61,553.77,2388.14,9046.08,1.3,47.49,521.4,2388.13,8121.37,8.4547,0.03,392,2388,100.0,38.83,23.3548
12,52,0.0014,-0.0,100.0,518.67,642.6,1583.57,1408.59,14.62,21.61,553.85,2388.12,9045.76,1.3,47.36,521.26,2388.1,8122.98,8.4275,0.03,394,2388,100.0,38.96,23.3101
12,53,0.0019,-0.0004,100.0,518.67,642.66,1592.1,1404.21,14.62,21.61,552.16,2388.16,9044.63,1.3,47.55,521.59,2388.18,8124.69,8.4391,0.03,393,2388,100.0,38.62,23.2922
12,54,0.0063,-0.0,100.0,518.67,642.59,1588.31,1411.94,14.62,21.61,554.08,2388.13,9059.27,1.3,47.49,521.4,2388.15,8127.99,8.446,0.03,394,2388,100.0,38.88,23.4037
12,55,-0.0005,0.0002,100.0,518.67,642.8,1594.84,1414.35,14.62,21.61,553.39,2388.15,9045.65,1.3,47.8,521.48,2388.11,8127.05,8.4466,0.03,392,2388,100.0,38.72,23.3149
12,56,-0.0001,0.0004,100.0,518.67,642.47,1588.91,1408.46,14.62,21.61,552.87,2388.12,9047.98,1.3,47.55,521.49,2388.15,8134.34,8.4174,0.03,394,2388,100.0,38.86,23.3335
12,57,0.0027,0.0001,100.0,518.67,643.42,1596.13,1407.61,14.62,21.61,553.22,2388.12,9045.76,1.3,47.59,520.99,2388.12,8132.63,8.4594,0.03,394,2388,100.0,38.91,23.2622
12,58,0.0011,0.0005,100.0,518.67,642.18,1592.85,1406.46,14.62,21.61,553.62,2388.07,9046.5,1.3,47.6,521.79,2388.13,8126.91,8.4689,0.03,393,2388,100.0,38.8,23.2417
12,59,-0.0032,0.0003,100.0,518.67,643.05,1595.21,1402.56,14.62,21.61,552.63,2388.16,9049.77,1.3,47.45,521.31,2388.11,8120.52,8.4334,0.03,393,2388,100.0,38.82,23.3714
12,60,-0.0017,-0.0004,100.0,518.67,642.25,1596.61,1413.02,14.62,21.61,553.21,2388.14,9052.12,1.3,47.72,521.49,2388.12,8129.47,8.4115,0.03,394,2388,100.0,38.75,23.3122
12,61,-0.0017,-0.0004,100.0,518.67,642.85,1589.81,1406.41,14.62,21.61,552.96,2388.11,9039.47,1.3,47.65,520.76,2388.15,8127.47,8.4192,0.03,394,2388,100.0,38.69,23.3281
12,62,-0.004,-0.0003,100.0,518.67,642.21,1590.03,1409.63,14.62,21.61,552.86,2388.16,9048.09,1.3,47.57,521.38,2388.14,8127.77,8.4393,0.03,392,2388,100.0,38.68,23.3127
12,63,-0.001,0.0001,100.0,518.67,642.57,1592.3,1409.09,14.62,21.61,553.21,2388.17,9044.16,1.3,47.54,521.54,2388.16,8127.36,8.4358,0.03,392,2388,100.0,38.83,23.312
12,64,0.0025,-0.0001,100.0,518.67,642.72,1592.81,1411.9,14.62,21.61,553.6,2388.17,9053.41,1.3,47.42,521.79,2388.16,8125.3,8.4087,0.03,393,2388,100.0,38.79,23.3106
12,65,0.0023,-0.0002,100.0,518.67,642.97,1596.75,1414.56,14.62,21.61,553.78,2388.12,9046.88,1.3,47.59,521.9,2388.09,8131.83,8.4337,0.03,392,2388,100.0,38.83,23.2463
12,66,-0.0021,-0.0,100.0,518.67,642.61,1589.21,1406.22,14.62,21.61,553.39,2388.16,9045.86,1.3,47.64,521.41,2388.07,8121.95,8.4691,0.03,394,2388,100.0,38.8,23.222
12,67,0.0027,-0.0001,100.0,518.67,642.81,1586.58,1406.37,14.62,21.61,553.17,2388.14,9049.52,1.3,47.58,521.19,2388.14,8132.69,8.4348,0.03,392,2388,100.0,38.63,23.2567
12,68,0.002,-0.0004,100.0,518.67,642.62,1590.13,1411.87,14.62,21.61,552.82,2388.21,9047.7,1.3,47.52,521.51,2388.12,8124.68,8.4531,0.03,392,2388,100.0,38.9,23.2913
12,69,-0.0002,0.0002,100.0,518.67,642.78,1588.31,1420.36,14.62,21.61,553.19,2388.12,9043.71,1.3,47.52,520.98,2388.11,8125.23,8.4554,0.03,394,2388,100.0,38.88,23.2297
12,70,0.0034,0.0001,100.0,518.67,642.93,1588.41,1406.66,14.62,21.61,553.53,2388.14,9046.07,1.3,47.58,521.52,2388.16,8129.31,8.4116,0.03,392,2388,100.0,38.82,23.3584
12,71,0.002,0.0001,100.0,518.67,642.3,1587.35,1405.68,14.62,21.61,553.75,2388.08,9051.01,1.3,47.53,521.34,2388.15,8131.16,8.4173,0.03,394,2388,100.0,38.75,23.4068
12,72,0.0024,-0.0002,100.0,518.67,642.41,1590.65,1414.47,14.62,21.61,553.17,2388.12,9056.26,1.3,47.52,520.84,2388.17,8126.94,8.4585,0.03,394,2388,100.0,38.72,23.2232
12,73,0.0027,-0.0002,100.0,518.67,642.62,1591.9,1405.42,14.62,21.61,553.24,2388.13,9051.4,1.3,47.66,522.18,2388.15,8123.25,8.4597,0.03,395,2388,100.0,38.78,23.328
12,74,-0.0021,0.0,100.0,518.67,642.62,1584.62,1406.39,14.62,21.61,553.31,2388.15,9047.56,1.3,47.79,521.47,2388.14,8125.93,8.4208,0.03,393,2388,100.0,38.84,23.3163
12,75,-0.0005,-0.0002,100.0,518.67,642.64,1588.03,1406.82,14.62,21.61,553.07,2388.14,9043.55,1.3,47.66,520.75,2388.07,8127.52,8.4235,0.03,394,2388,100.0,38.72,23.2164
12,76,0.0024,0.0002,100.0,518.67,642.56,1588.67,1405.95,14.62,21.61,553.32,2388.15,9051.14,1.3,47.69,521.27,2388.11,8123.71,8.4552,0.03,395,2388,100.0,38.75,23.2364
12,77,0.0007,-0.0003,100.0,518.67,643.27,1591.27,1406.28,14.62,21.61,554.03,2388.11,9045.54,1.3,47.41,521.33,2388.08,8123.64,8.4669,0.03,391,2388,100.0,38.81,23.2573
12,78,-0.0005,0.0001,100.0,518.67,643.25,1591.94,1413.68,14.62,21.61,553.33,2388.1,9044.5,1.3,47.65,521.46,2388.15,8127.91,8.4515,0.03,392,2388,100.0,38.86,23.3066
12,79,0.0012,-0.0002,100.0,518.67,642.64,1590.61,1408.29,14.62,21.61,552.69,2388.16,9046.43,1.3,47.47,520.79,2388.13,8124.03,8.4181,0.03,393,2388,100.0,38.87,23.2958
12,80,0.0012,0.0004,100.0,518.67,643.14,1586.51,1415.59,14.62,21.61,553.56,2388.16,9040.82,1.3,47.39,521.12,2388.13,8122.86,8.4599,0.03,392,2388,100.0,38.73,23.3178
12,81,-0.002,0.0003,100.0,518.67,643.02,1584.68,1412.22,14.62,21.61,553.27,2388.13,9054.63,1.3,47.66,521.53,2388.15,8127.68,8.4732,0.03,393,2388,100.0,38.74,23.284
12,82,0.0053,0.0005,100.0,518.67,643.25,1589.34,1404.4,14.62,21.61,553.66,2388.14,9049.13,1.3,47.47,520.85,2388.2,8125.46,8.449,0.03,392,2388,100.0,38.81,23.3187
12,83,-0.0018,0.0001,100.0,518.67,642.02,1594.89,1408.9,14.62,21.61,552.5,2388.19,9035.95,1.3,47.69,520.65,2388.11,8122.64,8.4449,0.03,392,2388,100.0,38.98,23.2296
12,84,0.0016,0.0004,100.0,518.67,642.47,1594.14,1407.82,14.62,21.61,552.3,2388.09,9051.21,1.3,47.58,521.19,2388.13,8124.38,8.4478,0.03,394,2388,100.0,38.73,23.1737
12,85,-0.0009,-0.0002,100.0,518.67,642.6,1585.73,1413.71,14.62,21.61,553.42,2388.13,9045.67,1.3,47.81,521.4,2388.12,8124.29,8.4884,0.03,393,2388,100.0,38.8,23.3388
12,86,0.0072,0.0002,100.0,518.67,642.37,1591.1,1415.28,14.62,21.61,552.38,2388.12,9046.37,1.3,47.55,520.79,2388.18,8124.05,8.455,0.03,393,2388,100.0,38.88,23.2544
12,87,0.0011,-0.0001,100.0,518.67,642.98,1586.54,1403.94,14.62,21.61,552.21,2388.09,9046.31,1.3,47.43,521.32,2388.15,8123.21,8.4327,0.03,394,2388,100.0,38.84,23.301
12,88,0.0017,-0.0004,100.0,518.67,642.96,1592.5,1407.16,14.62,21.61,553.42,2388.18,9043.53,1.3,47.67,521.34,2388.17,8127.67,8.4723,0.03,392,2388,100.0,38.69,23.2846
